ID_Paciente,UUID,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo,CURP,RFC,Estado,Región_Socioeconómica,Municipio,Afiliación_Salud,Tipo_Sangre,Estatura_m,Peso_kg,IMC,Presion_Sistolica,Presion_Diastolica,Frecuencia_Cardiaca,Temperatura_C,CIE10_Diagnostico,Diagnostico_Principal,Especialidad_Destino,Fecha_Ultima_Consulta,Costo_Consulta_MXN,Genero,Latitud,Longitud,glucosa,colesterol,Fumador,Historial_Familiar,Actividad_Fisica,Riesgo_Cardio,altura_cm,Consume_Alcohol,Diabetes,Hipertension,antecedente_familiar,trigliceridos,oxigenacion,riesgo
PUE-00385,,,,,,33,,,,,,,,,1.55,67.9,28.3,111,80,,,,,,,,Femenino,18.0219,-98.42804,179.0,178.0,No,No,Baja,Bajo,,,,,,,,
PUE-00386,,,,,,65,,,,,,,,,1.58,85.6,34.3,131,80,,,,,,,,Femenino,18.84704,-97.3711,180.0,200.0,Si,No,Baja,Medio,,,,,,,,
PUE-00387,,,,,,56,,,,,,,,,1.78,71.6,22.6,165,109,,,,,,,,Masculino,18.59012,-98.45499,164.0,294.0,No,No,Baja,Medio,,,,,,,,
PUE-00388,,,,,,50,,,,,,,,,1.66,109.4,39.7,116,78,,,,,,,,Masculino,20.25262,-97.87998,156.0,179.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00389,,,,,,40,,,,,,,,,1.6,75.9,29.6,100,60,,,,,,,,Femenino,19.16741,-98.31797,209.0,288.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00390,,,,,,27,,,,,,,,,1.75,65.4,21.4,131,79,,,,,,,,Masculino,20.11821,-97.74494,82.0,171.0,Si,No,Baja,Bajo,,,,,,,,
PUE-00391,,,,,,86,,,,,,,,,1.68,82.9,29.4,167,110,,,,,,,,Masculino,17.96999,-97.85202,155.0,195.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00392,,,,,,51,,,,,,,,,1.65,76.1,28.0,167,107,,,,,,,,Femenino,18.97229,-98.4421,247.0,239.0,No,Si,Baja,Medio,,,,,,,,
PUE-00393,,,,,,69,,,,,,,,,1.63,44.2,16.6,111,80,,,,,,,,Femenino,19.99217,-97.70625,145.0,155.0,Si,No,Baja,Medio,,,,,,,,
PUE-00394,,,,,,27,,,,,,,,,1.66,80.4,29.2,98,64,,,,,,,,Masculino,18.40712,-97.70652,228.0,196.0,Si,Si,Moderada,Medio,,,,,,,,
PUE-00395,,,,,,36,,,,,,,,,1.69,73.7,25.8,168,103,,,,,,,,Masculino,19.59377,-97.60862,146.0,218.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00396,,,,,,75,,,,,,,,,1.68,40.0,14.2,146,91,,,,,,,,Femenino,18.49486,-96.88228,92.0,188.0,No,No,Alta,Bajo,,,,,,,,
PUE-00397,,,,,,18,,,,,,,,,1.6,55.8,21.8,172,110,,,,,,,,Masculino,20.03938,-97.56239,139.0,260.0,No,No,Moderada,Medio,,,,,,,,
PUE-00398,,,,,,86,,,,,,,,,1.79,70.4,22.0,120,89,,,,,,,,Masculino,18.18931,-97.47335,194.0,130.0,No,Si,Baja,Medio,,,,,,,,
PUE-00399,,,,,,21,,,,,,,,,1.76,100.4,32.4,107,78,,,,,,,,Masculino,20.26865,-98.19719,127.0,127.0,No,No,Alta,Bajo,,,,,,,,
PUE-00400,,,,,,33,,,,,,,,,1.83,76.1,22.7,101,62,,,,,,,,Masculino,18.82404,-98.49167,207.0,278.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00401,,,,,,41,,,,,,,,,1.73,79.7,26.6,129,77,,,,,,,,Masculino,18.47014,-97.39309,137.0,181.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00402,,,,,,19,,,,,,,,,1.63,76.2,28.7,134,80,,,,,,,,Femenino,19.8052,-97.39369,241.0,259.0,Si,Si,Alta,Medio,,,,,,,,
PUE-00403,,,,,,49,,,,,,,,,1.61,82.1,31.7,138,94,,,,,,,,Masculino,18.83938,-97.62369,139.0,258.0,No,Si,Moderada,Alto,,,,,,,,
PUE-00404,,,,,,41,,,,,,,,,1.74,76.4,25.2,90,60,,,,,,,,Masculino,18.74092,-98.16835,151.0,264.0,Si,Si,Baja,Alto,,,,,,,,
PUE-00405,,,,,,29,,,,,,,,,1.51,77.4,33.9,96,60,,,,,,,,Femenino,19.28844,-97.35812,77.0,274.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00406,,,,,,67,,,,,,,,,1.66,87.4,31.7,91,60,,,,,,,,Femenino,19.81232,-97.80038,183.0,196.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00407,,,,,,52,,,,,,,,,1.53,80.1,34.2,175,110,,,,,,,,Femenino,20.00942,-97.84864,97.0,260.0,No,No,Alta,Medio,,,,,,,,
PUE-00408,,,,,,50,,,,,,,,,1.59,70.1,27.7,93,69,,,,,,,,Femenino,18.19207,-98.24397,136.0,224.0,Si,No,Baja,Medio,,,,,,,,
PUE-00409,,,,,,50,,,,,,,,,1.7,81.6,28.2,134,82,,,,,,,,Masculino,18.41243,-97.70371,236.0,205.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00410,,,,,,78,,,,,,,,,1.56,86.2,35.4,135,84,,,,,,,,Femenino,18.0226,-98.69311,230.0,229.0,No,No,Alta,Bajo,,,,,,,,
PUE-00411,,,,,,68,,,,,,,,,1.7,58.5,20.2,173,110,,,,,,,,Masculino,18.61604,-97.18018,183.0,291.0,Si,No,Baja,Alto,,,,,,,,
PUE-00412,,,,,,60,,,,,,,,,1.55,59.3,24.7,156,105,,,,,,,,Femenino,20.56219,-97.89958,149.0,177.0,Si,No,Baja,Medio,,,,,,,,
PUE-00413,,,,,,29,,,,,,,,,1.63,94.9,35.7,98,72,,,,,,,,Masculino,20.05731,-97.60026,226.0,207.0,Si,No,Baja,Medio,,,,,,,,
PUE-00414,,,,,,84,,,,,,,,,1.55,56.2,23.4,171,110,,,,,,,,Femenino,18.31402,-97.35632,214.0,277.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00415,,,,,,82,,,,,,,,,1.61,74.8,28.9,146,100,,,,,,,,Femenino,18.89358,-97.96193,234.0,260.0,Si,No,Alta,Medio,,,,,,,,
PUE-00416,,,,,,50,,,,,,,,,1.76,105.2,34.0,105,66,,,,,,,,Masculino,18.86665,-97.38,203.0,127.0,Si,No,Baja,Medio,,,,,,,,
PUE-00417,,,,,,57,,,,,,,,,1.54,81.9,34.5,140,102,,,,,,,,Femenino,19.06628,-98.31273,243.0,226.0,Si,No,Baja,Alto,,,,,,,,
PUE-00418,,,,,,60,,,,,,,,,1.53,89.4,38.2,141,102,,,,,,,,Femenino,19.23461,-98.50336,83.0,239.0,No,No,Alta,Bajo,,,,,,,,
PUE-00419,,,,,,61,,,,,,,,,1.56,44.4,18.2,98,63,,,,,,,,Femenino,19.38329,-97.61664,234.0,183.0,No,No,Baja,Bajo,,,,,,,,
PUE-00420,,,,,,46,,,,,,,,,1.71,83.5,28.6,172,110,,,,,,,,Masculino,19.26513,-98.51976,183.0,171.0,Si,No,Baja,Medio,,,,,,,,
PUE-00421,,,,,,30,,,,,,,,,1.46,71.7,33.6,95,61,,,,,,,,Femenino,19.89375,-97.43116,176.0,253.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00422,,,,,,29,,,,,,,,,1.68,85.8,30.4,133,89,,,,,,,,Masculino,18.20696,-98.21071,145.0,190.0,No,No,Baja,Medio,,,,,,,,
PUE-00423,,,,,,63,,,,,,,,,1.74,72.4,23.9,168,110,,,,,,,,Masculino,18.67088,-98.33723,152.0,141.0,No,No,Alta,Bajo,,,,,,,,
PUE-00424,,,,,,19,,,,,,,,,1.8,101.3,31.3,95,62,,,,,,,,Masculino,19.83884,-98.02997,154.0,198.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00425,,,,,,52,,,,,,,,,1.58,79.0,31.6,94,68,,,,,,,,Masculino,18.11155,-98.23576,98.0,156.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00426,,,,,,25,,,,,,,,,1.56,69.0,28.4,135,100,,,,,,,,Femenino,18.21258,-97.91509,118.0,288.0,No,Si,Baja,Medio,,,,,,,,
PUE-00427,,,,,,43,,,,,,,,,1.75,105.3,34.4,116,76,,,,,,,,Masculino,18.4817,-97.24179,71.0,267.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00428,,,,,,51,,,,,,,,,1.57,66.1,26.8,134,98,,,,,,,,Femenino,19.20447,-98.46549,158.0,214.0,No,Si,Alta,Medio,,,,,,,,
PUE-00429,,,,,,24,,,,,,,,,1.63,71.5,26.9,130,83,,,,,,,,Masculino,18.6011,-98.36953,139.0,234.0,No,Si,Moderada,Bajo,,,,,,,,
PUE-00430,,,,,,85,,,,,,,,,1.65,74.0,27.2,179,107,,,,,,,,Masculino,19.83984,-97.43957,115.0,292.0,No,Si,Baja,Medio,,,,,,,,
PUE-00431,,,,,,75,,,,,,,,,1.74,82.0,27.1,117,71,,,,,,,,Masculino,17.97795,-97.91111,132.0,241.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00432,,,,,,46,,,,,,,,,1.72,80.0,27.0,143,101,,,,,,,,Masculino,19.97539,-97.6815,188.0,177.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00433,,,,,,53,,,,,,,,,1.61,79.5,30.7,121,74,,,,,,,,Masculino,18.27248,-97.14043,154.0,284.0,Si,Si,Alta,Alto,,,,,,,,
PUE-00434,,,,,,38,,,,,,,,,1.64,86.9,32.3,178,110,,,,,,,,Masculino,19.32252,-98.50363,218.0,286.0,No,No,Moderada,Medio,,,,,,,,
PUE-00435,,,,,,53,,,,,,,,,1.58,70.2,28.1,142,103,,,,,,,,Femenino,18.26649,-96.99976,96.0,122.0,No,No,Baja,Bajo,,,,,,,,
PUE-00436,,,,,,27,,,,,,,,,1.64,75.5,28.1,160,108,,,,,,,,Masculino,18.41081,-97.8389,92.0,196.0,No,No,Baja,Bajo,,,,,,,,
PUE-00437,,,,,,90,,,,,,,,,1.72,82.2,27.8,119,81,,,,,,,,Masculino,18.33005,-97.34044,169.0,194.0,Si,No,Baja,Medio,,,,,,,,
PUE-00438,,,,,,41,,,,,,,,,1.63,72.3,27.2,142,99,,,,,,,,Masculino,18.7825,-97.89416,108.0,212.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00439,,,,,,81,,,,,,,,,1.53,62.3,26.6,120,85,,,,,,,,Femenino,20.03772,-98.14009,127.0,157.0,No,No,Baja,Bajo,,,,,,,,
PUE-00440,,,,,,66,,,,,,,,,1.53,73.5,31.4,101,68,,,,,,,,Femenino,19.04119,-98.21524,114.0,293.0,No,Si,Baja,Medio,,,,,,,,
PUE-00441,,,,,,53,,,,,,,,,1.61,71.7,27.7,98,63,,,,,,,,Femenino,20.08577,-97.7392,211.0,240.0,Si,No,Moderada,Medio,,,,,,,,
PUE-00442,,,,,,41,,,,,,,,,1.91,93.4,25.6,156,110,,,,,,,,Masculino,20.0379,-97.58219,219.0,168.0,No,No,Baja,Medio,,,,,,,,
PUE-00443,,,,,,40,,,,,,,,,1.75,90.8,29.6,126,76,,,,,,,,Masculino,20.02151,-97.75934,86.0,153.0,Si,Si,Moderada,Bajo,,,,,,,,
PUE-00444,,,,,,79,,,,,,,,,1.65,72.9,26.8,117,76,,,,,,,,Femenino,18.80296,-98.31828,226.0,273.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00445,,,,,,54,,,,,,,,,1.66,88.0,31.9,175,110,,,,,,,,Masculino,19.3726,-97.62528,107.0,249.0,Si,No,Moderada,Medio,,,,,,,,
PUE-00446,,,,,,29,,,,,,,,,1.62,75.2,28.7,115,84,,,,,,,,Masculino,18.17526,-97.48063,159.0,242.0,Si,No,Alta,Medio,,,,,,,,
PUE-00447,,,,,,72,,,,,,,,,1.78,64.3,20.3,172,105,,,,,,,,Masculino,18.06774,-98.55248,100.0,175.0,No,No,Baja,Bajo,,,,,,,,
PUE-00448,,,,,,30,,,,,,,,,1.71,77.6,26.5,110,76,,,,,,,,Masculino,18.72246,-98.44965,167.0,219.0,Si,No,Alta,Bajo,,,,,,,,
PUE-00449,,,,,,40,,,,,,,,,1.57,40.0,16.2,99,66,,,,,,,,Masculino,18.03006,-98.70374,127.0,254.0,No,Si,Baja,Medio,,,,,,,,
PUE-00450,,,,,,47,,,,,,,,,1.54,73.7,31.1,169,110,,,,,,,,Femenino,19.06806,-98.42411,160.0,235.0,No,No,Moderada,Medio,,,,,,,,
PUE-00451,,,,,,34,,,,,,,,,1.58,84.9,34.0,113,73,,,,,,,,Masculino,18.85071,-97.37048,86.0,155.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00452,,,,,,79,,,,,,,,,1.52,92.2,39.9,114,80,,,,,,,,Femenino,18.86113,-97.3723,189.0,287.0,No,Si,Baja,Alto,,,,,,,,
PUE-00453,,,,,,30,,,,,,,,,1.63,74.8,28.2,141,88,,,,,,,,Masculino,19.49481,-97.50004,92.0,145.0,No,Si,Moderada,Bajo,,,,,,,,
PUE-00454,,,,,,76,,,,,,,,,1.76,59.5,19.2,179,110,,,,,,,,Masculino,19.09371,-98.47003,217.0,203.0,Si,No,Alta,Medio,,,,,,,,
PUE-00455,,,,,,36,,,,,,,,,1.67,56.6,20.3,90,64,,,,,,,,Femenino,20.12575,-97.79399,165.0,194.0,No,Si,Alta,Bajo,,,,,,,,
PUE-00456,,,,,,66,,,,,,,,,1.76,84.4,27.2,142,105,,,,,,,,Masculino,18.12461,-98.22449,73.0,209.0,No,Si,Moderada,Bajo,,,,,,,,
PUE-00457,,,,,,29,,,,,,,,,1.61,61.0,23.5,157,98,,,,,,,,Femenino,19.83878,-98.02211,142.0,240.0,No,No,Moderada,Medio,,,,,,,,
PUE-00458,,,,,,78,,,,,,,,,1.55,62.8,26.1,167,110,,,,,,,,Femenino,19.00461,-98.39057,144.0,218.0,No,Si,Baja,Medio,,,,,,,,
PUE-00459,,,,,,36,,,,,,,,,1.64,75.3,28.0,113,73,,,,,,,,Masculino,18.55032,-98.53003,118.0,188.0,No,Si,Baja,Bajo,,,,,,,,
PUE-00460,,,,,,26,,,,,,,,,1.56,75.6,31.1,116,74,,,,,,,,Femenino,19.46327,-97.6916,178.0,135.0,No,Si,Baja,Medio,,,,,,,,
PUE-00461,,,,,,88,,,,,,,,,1.67,88.6,31.8,116,76,,,,,,,,Masculino,19.1233,-97.42485,95.0,194.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00462,,,,,,45,,,,,,,,,1.62,59.5,22.7,177,110,,,,,,,,Femenino,19.24369,-97.14662,101.0,216.0,No,No,Baja,Bajo,,,,,,,,
PUE-00463,,,,,,69,,,,,,,,,1.62,92.7,35.3,154,98,,,,,,,,Masculino,19.33488,-98.5859,97.0,256.0,Si,No,Moderada,Medio,,,,,,,,
PUE-00464,,,,,,33,,,,,,,,,1.58,59.8,24.0,128,91,,,,,,,,Femenino,20.12343,-97.79447,120.0,269.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00465,,,,,,86,,,,,,,,,1.68,76.5,27.1,166,110,,,,,,,,Masculino,18.36391,-97.28353,237.0,124.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00466,,,,,,29,,,,,,,,,1.52,58.9,25.5,173,106,,,,,,,,Femenino,19.28174,-98.44378,106.0,239.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00467,,,,,,42,,,,,,,,,1.62,64.3,24.5,125,85,,,,,,,,Femenino,18.96944,-97.89967,248.0,162.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00468,,,,,,69,,,,,,,,,1.58,70.7,28.3,165,107,,,,,,,,Femenino,19.93502,-97.84941,126.0,217.0,Si,Si,Alta,Medio,,,,,,,,
PUE-00469,,,,,,70,,,,,,,,,1.42,57.7,28.6,158,110,,,,,,,,Femenino,19.97639,-97.61986,149.0,149.0,No,No,Alta,Bajo,,,,,,,,
PUE-00470,,,,,,40,,,,,,,,,1.53,77.6,33.1,94,62,,,,,,,,Femenino,18.41071,-96.79602,141.0,193.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00471,,,,,,33,,,,,,,,,1.46,83.4,39.1,170,103,,,,,,,,Femenino,19.33528,-98.57759,72.0,247.0,No,No,Baja,Medio,,,,,,,,
PUE-00472,,,,,,74,,,,,,,,,1.66,65.3,23.7,99,64,,,,,,,,Masculino,18.01984,-98.70254,209.0,151.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00473,,,,,,56,,,,,,,,,1.75,81.8,26.7,105,67,,,,,,,,Masculino,19.01347,-98.33918,180.0,136.0,No,Si,Baja,Medio,,,,,,,,
PUE-00474,,,,,,70,,,,,,,,,1.62,95.1,36.2,177,106,,,,,,,,Masculino,20.26844,-98.18164,160.0,227.0,No,No,Moderada,Medio,,,,,,,,
PUE-00475,,,,,,59,,,,,,,,,1.71,77.4,26.5,142,95,,,,,,,,Masculino,18.66071,-97.64653,120.0,186.0,No,Si,Baja,Medio,,,,,,,,
PUE-00476,,,,,,75,,,,,,,,,1.64,107.6,40.0,103,75,,,,,,,,Masculino,19.97181,-97.62407,208.0,246.0,No,No,Alta,Medio,,,,,,,,
PUE-00477,,,,,,56,,,,,,,,,1.64,60.9,22.6,163,110,,,,,,,,Femenino,19.02242,-97.67476,203.0,273.0,Si,No,Moderada,Medio,,,,,,,,
PUE-00478,,,,,,31,,,,,,,,,1.69,74.9,26.2,118,82,,,,,,,,Masculino,19.05157,-98.42495,209.0,131.0,No,No,Baja,Bajo,,,,,,,,
PUE-00479,,,,,,22,,,,,,,,,1.5,68.2,30.3,117,76,,,,,,,,Femenino,19.29111,-97.35771,94.0,156.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00480,,,,,,52,,,,,,,,,1.59,82.5,32.6,106,67,,,,,,,,Masculino,19.75957,-97.65182,95.0,289.0,No,Si,Alta,Medio,,,,,,,,
PUE-00481,,,,,,35,,,,,,,,,1.68,78.8,27.9,158,102,,,,,,,,Masculino,19.28946,-97.34806,149.0,176.0,No,No,Baja,Medio,,,,,,,,
PUE-00482,,,,,,26,,,,,,,,,1.67,59.1,21.2,155,95,,,,,,,,Femenino,19.15502,-98.41822,105.0,131.0,No,Si,Moderada,Bajo,,,,,,,,
PUE-00483,,,,,,75,,,,,,,,,1.68,63.7,22.6,125,76,,,,,,,,Femenino,20.09761,-97.73006,233.0,293.0,Si,Si,Baja,Alto,,,,,,,,
PUE-00484,,,,,,34,,,,,,,,,1.57,56.6,23.0,135,92,,,,,,,,Femenino,18.33383,-99.00255,90.0,274.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00485,,,,,,24,,,,,,,,,1.65,68.4,25.1,134,96,,,,,,,,Femenino,19.8693,-97.59456,118.0,197.0,No,No,Baja,Bajo,,,,,,,,
PUE-00486,,,,,,63,,,,,,,,,1.78,90.1,28.4,98,60,,,,,,,,Masculino,20.12195,-97.7331,153.0,126.0,No,No,Baja,Bajo,,,,,,,,
PUE-00487,,,,,,30,,,,,,,,,1.52,99.7,43.2,125,81,,,,,,,,Femenino,19.95906,-97.64431,187.0,157.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00488,,,,,,57,,,,,,,,,1.63,84.7,31.9,94,60,,,,,,,,Masculino,18.2125,-98.04575,129.0,295.0,Si,No,Baja,Alto,,,,,,,,
PUE-00489,,,,,,59,,,,,,,,,1.82,78.1,23.6,168,108,,,,,,,,Masculino,19.49661,-97.47948,175.0,161.0,No,No,Alta,Bajo,,,,,,,,
PUE-00490,,,,,,26,,,,,,,,,1.62,64.5,24.6,162,110,,,,,,,,Masculino,20.00877,-97.70308,192.0,242.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00491,,,,,,67,,,,,,,,,1.68,71.7,25.4,178,107,,,,,,,,Masculino,19.81853,-97.37122,88.0,274.0,Si,No,Baja,Medio,,,,,,,,
PUE-00492,,,,,,44,,,,,,,,,1.66,74.7,27.1,139,96,,,,,,,,Masculino,20.02266,-97.59689,208.0,257.0,No,No,Moderada,Medio,,,,,,,,
PUE-00493,,,,,,83,,,,,,,,,1.58,70.9,28.4,117,71,,,,,,,,Femenino,19.80729,-97.80406,147.0,161.0,No,No,Alta,Bajo,,,,,,,,
PUE-00494,,,,,,22,,,,,,,,,1.63,64.9,24.4,116,77,,,,,,,,Femenino,20.15058,-97.91257,169.0,226.0,No,No,Alta,Bajo,,,,,,,,
PUE-00495,,,,,,46,,,,,,,,,1.64,58.6,21.8,136,91,,,,,,,,Masculino,19.9428,-97.84422,200.0,160.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00496,,,,,,54,,,,,,,,,1.65,70.4,25.9,122,80,,,,,,,,Masculino,18.11841,-98.2288,197.0,128.0,Si,No,Baja,Medio,,,,,,,,
PUE-00497,,,,,,55,,,,,,,,,1.71,79.5,27.2,127,88,,,,,,,,Masculino,20.03916,-97.58073,176.0,227.0,No,No,Alta,Bajo,,,,,,,,
PUE-00498,,,,,,25,,,,,,,,,1.72,82.4,27.9,97,72,,,,,,,,Masculino,19.83939,-97.41186,250.0,293.0,No,No,Baja,Medio,,,,,,,,
PUE-00499,,,,,,82,,,,,,,,,1.61,64.0,24.7,93,60,,,,,,,,Femenino,19.79214,-97.38398,209.0,224.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00500,,,,,,34,,,,,,,,,1.68,107.9,38.2,125,86,,,,,,,,Masculino,19.86661,-97.57735,131.0,212.0,No,Si,Baja,Medio,,,,,,,,
PUE-00501,,,,,,88,,,,,,,,,1.7,65.1,22.5,120,78,,,,,,,,Femenino,19.78784,-97.33571,114.0,201.0,Si,No,Moderada,Bajo,,,,,,,,
PUE-00502,,,,,,62,,,,,,,,,1.83,107.4,32.1,163,110,,,,,,,,Masculino,18.59218,-98.56045,126.0,212.0,No,Si,Alta,Medio,,,,,,,,
PUE-00503,,,,,,21,,,,,,,,,1.61,75.5,29.1,138,102,,,,,,,,Femenino,18.0836,-98.32649,199.0,238.0,Si,Si,Moderada,Medio,,,,,,,,
PUE-00504,,,,,,53,,,,,,,,,1.7,81.1,28.1,130,79,,,,,,,,Masculino,19.99471,-97.85447,170.0,240.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00505,,,,,,87,,,,,,,,,1.54,96.6,40.7,97,72,,,,,,,,Femenino,19.79539,-97.33924,88.0,132.0,No,No,Baja,Bajo,,,,,,,,
PUE-00506,,,,,,48,,,,,,,,,1.69,72.8,25.5,119,84,,,,,,,,Masculino,18.91012,-97.9613,130.0,205.0,No,Si,Baja,Medio,,,,,,,,
PUE-00507,,,,,,36,,,,,,,,,1.6,59.2,23.1,103,77,,,,,,,,Femenino,18.81616,-98.32499,221.0,135.0,No,No,Baja,Bajo,,,,,,,,
PUE-00508,,,,,,78,,,,,,,,,1.72,92.1,31.1,134,95,,,,,,,,Masculino,19.24324,-98.4934,74.0,292.0,Si,No,Alta,Medio,,,,,,,,
PUE-00509,,,,,,71,,,,,,,,,1.71,86.1,29.4,135,83,,,,,,,,Masculino,20.09985,-97.94994,223.0,151.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00510,,,,,,56,,,,,,,,,1.52,67.3,29.1,156,110,,,,,,,,Femenino,19.03275,-98.21392,232.0,287.0,Si,No,Baja,Alto,,,,,,,,
PUE-00511,,,,,,36,,,,,,,,,1.55,60.7,25.3,105,74,,,,,,,,Femenino,18.74207,-97.41474,88.0,209.0,No,No,Baja,Bajo,,,,,,,,
PUE-00512,,,,,,56,,,,,,,,,1.61,86.3,33.3,99,61,,,,,,,,Femenino,18.569,-98.24261,100.0,214.0,No,No,Alta,Bajo,,,,,,,,
PUE-00513,,,,,,84,,,,,,,,,1.62,77.1,29.4,157,110,,,,,,,,Femenino,18.92362,-97.81958,241.0,291.0,No,No,Baja,Medio,,,,,,,,
PUE-00514,,,,,,62,,,,,,,,,1.69,62.6,21.9,141,98,,,,,,,,Femenino,18.51935,-97.92605,216.0,225.0,Si,Si,Baja,Alto,,,,,,,,
PUE-00515,,,,,,30,,,,,,,,,1.74,76.6,25.3,139,104,,,,,,,,Masculino,18.90899,-97.33362,175.0,237.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00516,,,,,,75,,,,,,,,,1.65,86.5,31.8,157,108,,,,,,,,Masculino,18.98851,-97.93771,150.0,294.0,No,No,Baja,Alto,,,,,,,,
PUE-00517,,,,,,37,,,,,,,,,1.73,94.6,31.6,91,60,,,,,,,,Masculino,19.06088,-98.48831,209.0,232.0,No,No,Baja,Medio,,,,,,,,
PUE-00518,,,,,,89,,,,,,,,,1.52,55.6,24.1,164,110,,,,,,,,Femenino,19.90246,-97.43306,232.0,189.0,Si,No,Alta,Medio,,,,,,,,
PUE-00519,,,,,,78,,,,,,,,,1.66,68.1,24.7,168,110,,,,,,,,Masculino,19.31541,-98.59423,159.0,154.0,No,Si,Moderada,Medio,,,,,,,,
PUE-00520,,,,,,56,,,,,,,,,1.62,74.1,28.2,164,106,,,,,,,,Masculino,18.39257,-97.17291,186.0,194.0,Si,No,Moderada,Medio,,,,,,,,
PUE-00521,,,,,,18,,,,,,,,,1.55,74.7,31.1,176,106,,,,,,,,Femenino,19.76205,-97.67258,194.0,156.0,No,No,Moderada,Medio,,,,,,,,
PUE-00522,,,,,,20,,,,,,,,,1.61,70.8,27.3,149,106,,,,,,,,Femenino,19.02849,-98.29348,141.0,141.0,No,No,Baja,Medio,,,,,,,,
PUE-00523,,,,,,79,,,,,,,,,1.75,110.1,36.0,139,85,,,,,,,,Masculino,18.12837,-98.23294,173.0,260.0,No,Si,Alta,Medio,,,,,,,,
PUE-00524,,,,,,80,,,,,,,,,1.83,77.2,23.1,90,66,,,,,,,,Masculino,19.11439,-97.4323,94.0,263.0,No,No,Baja,Bajo,,,,,,,,
PUE-00525,,,,,,42,,,,,,,,,1.77,66.6,21.3,126,93,,,,,,,,Masculino,19.84667,-97.50436,222.0,205.0,Si,Si,Alta,Medio,,,,,,,,
PUE-00526,,,,,,73,,,,,,,,,1.75,75.8,24.8,112,71,,,,,,,,Masculino,19.83121,-98.02515,210.0,179.0,Si,No,Baja,Medio,,,,,,,,
PUE-00527,,,,,,50,,,,,,,,,1.68,103.9,36.8,138,85,,,,,,,,Masculino,19.91144,-97.63561,111.0,161.0,No,Si,Alta,Bajo,,,,,,,,
PUE-00528,,,,,,55,,,,,,,,,1.57,67.7,27.5,171,110,,,,,,,,Femenino,19.2969,-97.33945,212.0,260.0,Si,No,Moderada,Medio,,,,,,,,
PUE-00529,,,,,,23,,,,,,,,,1.56,77.8,32.0,163,103,,,,,,,,Femenino,20.01097,-97.84428,92.0,279.0,No,No,Baja,Medio,,,,,,,,
PUE-00530,,,,,,75,,,,,,,,,1.51,80.1,35.1,153,104,,,,,,,,Femenino,18.56391,-98.55054,97.0,142.0,Si,No,Baja,Medio,,,,,,,,
PUE-00531,,,,,,61,,,,,,,,,1.6,77.3,30.2,106,70,,,,,,,,Masculino,18.34863,-98.71978,181.0,290.0,No,No,Baja,Medio,,,,,,,,
PUE-00532,,,,,,62,,,,,,,,,1.46,69.6,32.7,160,110,,,,,,,,Femenino,18.73134,-98.17539,82.0,279.0,No,No,Baja,Medio,,,,,,,,
PUE-00533,,,,,,49,,,,,,,,,1.75,85.0,27.8,104,77,,,,,,,,Masculino,19.20132,-97.05174,165.0,221.0,No,No,Moderada,Bajo,,,,,,,,
PUE-00534,,,,,,62,,,,,,,,,1.76,76.1,24.6,140,93,,,,,,,,Masculino,19.28983,-98.43159,144.0,275.0,Si,No,Moderada,Medio,,,,,,,,
PUE-00535,,,,,,78,,,,,,,,,1.59,77.9,30.8,116,81,,,,,,,,Femenino,19.76058,-97.55702,241.0,280.0,No,Si,Moderada,Medio,,,,,,,,
