ID_Paciente,CURP,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo,Estatura_m,Peso_kg,IMC,Presion_Sistolica,Presion_Diastolica,Glucosa,Colesterol,Frecuencia_Cardiaca,Diabetes,Hipertension,Fumador,Actividad_Fisica,Antecedente_Familiar,Municipio,Region,Latitud,Longitud
PUE-04749,,,,,,35,Masculino,1.52,85.5,37.0,133,79,92.0,166.0,,,,No,Baja,No,,,19.54876,-97.61767
PUE-04750,,,,,,55,Masculino,1.62,91.6,34.9,137,85,88.0,281.0,,,,No,Alta,No,,,18.01828,-98.70301
PUE-04751,,,,,,84,Femenino,1.56,62.7,25.8,98,66,199.0,239.0,,,,No,Moderada,No,,,18.32556,-99.00022
PUE-04752,,,,,,40,Masculino,1.55,96.0,40.0,137,86,238.0,263.0,,,,Si,Moderada,No,,,18.12454,-98.08452
PUE-04753,,,,,,33,Femenino,1.51,68.1,29.9,145,100,250.0,193.0,,,,No,Baja,No,,,18.62583,-98.55436
PUE-04754,,,,,,76,Femenino,1.63,95.7,36.0,157,94,224.0,148.0,,,,No,Moderada,No,,,20.72164,-97.84206
PUE-04755,,,,,,86,Masculino,1.65,76.4,28.1,95,60,177.0,240.0,,,,No,Alta,No,,,18.25207,-96.99314
PUE-04756,,,,,,85,Femenino,1.47,69.0,31.9,154,110,205.0,134.0,,,,No,Moderada,No,,,19.22117,-97.79659
PUE-04757,,,,,,38,Masculino,1.63,74.4,28.0,178,110,174.0,170.0,,,,No,Moderada,No,,,19.02955,-98.20369
PUE-04758,,,,,,87,Masculino,1.67,68.5,24.6,156,94,112.0,175.0,,,,No,Moderada,Si,,,18.98796,-97.43259
PUE-04759,,,,,,29,Masculino,1.73,82.1,27.4,110,69,102.0,289.0,,,,Si,Alta,No,,,18.56806,-98.25934
PUE-04760,,,,,,33,Femenino,1.7,61.6,21.3,167,106,240.0,267.0,,,,No,Baja,No,,,20.00323,-97.79932
PUE-04761,,,,,,31,Masculino,1.77,68.3,21.8,119,86,188.0,294.0,,,,No,Moderada,No,,,18.0372,-98.42526
PUE-04762,,,,,,78,Femenino,1.56,75.2,30.9,146,100,227.0,183.0,,,,No,Moderada,No,,,18.19712,-98.03755
PUE-04763,,,,,,88,Femenino,1.58,66.8,26.8,144,98,103.0,236.0,,,,Si,Moderada,No,,,18.25367,-96.99321
PUE-04764,,,,,,63,Femenino,1.58,99.2,39.7,91,60,147.0,212.0,,,,Si,Baja,Si,,,18.43027,-98.18456
PUE-04765,,,,,,49,Femenino,1.57,66.6,27.0,137,95,169.0,121.0,,,,Si,Alta,No,,,18.34694,-98.70414
PUE-04766,,,,,,32,Masculino,1.68,90.8,32.2,111,69,89.0,229.0,,,,No,Alta,Si,,,18.37228,-97.15906
PUE-04767,,,,,,61,Masculino,1.73,96.5,32.2,102,69,131.0,151.0,,,,No,Moderada,No,,,18.61912,-98.37484
PUE-04768,,,,,,34,Masculino,1.68,103.1,36.5,178,110,71.0,230.0,,,,No,Moderada,Si,,,18.26115,-97.1498
PUE-04769,,,,,,58,Femenino,1.64,80.5,29.9,132,95,157.0,173.0,,,,No,Baja,Si,,,18.33046,-97.35601
PUE-04770,,,,,,71,Femenino,1.55,57.9,24.1,164,110,187.0,161.0,,,,No,Baja,No,,,19.10343,-97.43222
PUE-04771,,,,,,61,Femenino,1.58,98.4,39.4,163,102,137.0,277.0,,,,No,Moderada,No,,,19.11083,-97.94918
PUE-04772,,,,,,22,Femenino,1.67,61.9,22.2,138,101,148.0,128.0,,,,Si,Moderada,No,,,18.21932,-97.82673
PUE-04773,,,,,,44,Femenino,1.53,75.7,32.3,126,75,152.0,138.0,,,,No,Baja,No,,,18.63103,-98.08861
PUE-04774,,,,,,60,Masculino,1.61,86.0,33.2,178,110,216.0,253.0,,,,No,Baja,No,,,18.56624,-97.18093
PUE-04775,,,,,,48,Femenino,1.59,69.8,27.6,124,75,181.0,217.0,,,,No,Baja,No,,,19.97233,-97.68829
PUE-04776,,,,,,34,Femenino,1.68,85.9,30.4,108,76,104.0,120.0,,,,No,Moderada,No,,,20.20676,-97.80351
PUE-04777,,,,,,71,Masculino,1.69,90.8,31.8,117,78,217.0,260.0,,,,Si,Baja,No,,,18.67287,-97.79073
PUE-04778,,,,,,79,Femenino,1.63,60.6,22.8,146,91,172.0,125.0,,,,No,Baja,No,,,18.45257,-97.81872
PUE-04779,,,,,,49,Masculino,1.73,89.9,30.0,150,91,110.0,218.0,,,,No,Baja,No,,,18.06639,-98.55354
PUE-04780,,,,,,57,Femenino,1.58,76.5,30.6,132,83,191.0,276.0,,,,No,Alta,No,,,18.56328,-97.18298
PUE-04781,,,,,,30,Femenino,1.4,69.4,35.4,149,109,226.0,193.0,,,,No,Baja,No,,,18.84584,-97.83408
PUE-04782,,,,,,52,Femenino,1.55,64.0,26.6,99,69,212.0,150.0,,,,No,Moderada,Si,,,20.12613,-97.72541
PUE-04783,,,,,,22,Masculino,1.65,55.1,20.2,168,106,101.0,191.0,,,,No,Moderada,No,,,19.82452,-97.41326
PUE-04784,,,,,,90,Femenino,1.67,64.0,22.9,156,110,210.0,288.0,,,,No,Moderada,No,,,18.19673,-97.29762
PUE-04785,,,,,,46,Femenino,1.57,56.6,23.0,113,70,204.0,247.0,,,,No,Moderada,Si,,,18.18611,-98.26365
PUE-04786,,,,,,87,Masculino,1.66,87.0,31.6,163,110,191.0,158.0,,,,Si,Moderada,No,,,19.07932,-98.48047
PUE-04787,,,,,,42,Femenino,1.63,70.6,26.6,133,88,123.0,176.0,,,,No,Baja,No,,,18.51395,-96.87815
PUE-04788,,,,,,39,Femenino,1.6,64.6,25.2,119,76,85.0,244.0,,,,Si,Moderada,Si,,,19.79179,-97.39337
PUE-04789,,,,,,83,Femenino,1.6,47.2,18.4,134,85,79.0,275.0,,,,No,Baja,No,,,18.33997,-97.26087
PUE-04790,,,,,,62,Masculino,1.81,89.7,27.4,178,110,235.0,150.0,,,,No,Baja,No,,,20.20867,-97.80118
PUE-04791,,,,,,86,Masculino,1.73,56.6,18.9,149,110,122.0,132.0,,,,Si,Alta,No,,,18.56179,-97.17724
PUE-04792,,,,,,89,Femenino,1.56,66.0,27.1,142,101,151.0,190.0,,,,No,Moderada,Si,,,17.96391,-97.85681
PUE-04793,,,,,,18,Masculino,1.8,83.8,25.9,114,79,103.0,170.0,,,,No,Baja,No,,,19.1284,-97.65202
PUE-04794,,,,,,61,Masculino,1.71,78.7,26.9,165,110,154.0,184.0,,,,No,Moderada,No,,,19.24012,-97.13395
PUE-04795,,,,,,56,Femenino,1.59,77.4,30.6,93,63,154.0,164.0,,,,No,Alta,No,,,19.95807,-97.57977
PUE-04796,,,,,,71,Femenino,1.57,82.9,33.6,173,108,198.0,232.0,,,,No,Baja,Si,,,19.03807,-98.28329
PUE-04797,,,,,,46,Femenino,1.71,62.1,21.2,163,110,128.0,172.0,,,,No,Alta,No,,,20.40361,-98.01584
PUE-04798,,,,,,71,Masculino,1.61,71.7,27.7,120,81,168.0,145.0,,,,No,Moderada,No,,,20.19366,-97.78825
PUE-04799,,,,,,33,Masculino,1.66,81.2,29.5,108,69,94.0,229.0,,,,No,Moderada,No,,,19.29319,-97.30025
PUE-04800,,,,,,37,Masculino,1.69,93.8,32.8,91,65,229.0,263.0,,,,No,Alta,No,,,18.05826,-98.0749
PUE-04801,,,,,,63,Masculino,1.64,66.9,24.9,93,62,100.0,131.0,,,,No,Baja,No,,,18.501,-96.88886
PUE-04802,,,,,,84,Femenino,1.51,84.3,37.0,168,101,143.0,135.0,,,,No,Baja,Si,,,20.25487,-98.19762
PUE-04803,,,,,,82,Femenino,1.63,57.7,21.7,127,82,194.0,210.0,,,,No,Baja,Si,,,20.06184,-97.674
PUE-04804,,,,,,75,Femenino,1.53,75.1,32.1,122,81,72.0,171.0,,,,No,Moderada,No,,,18.61689,-98.17683
PUE-04805,,,,,,70,Masculino,1.54,91.0,38.4,107,70,155.0,202.0,,,,Si,Baja,No,,,18.62763,-98.09157
PUE-04806,,,,,,18,Femenino,1.52,76.0,32.9,121,82,171.0,195.0,,,,No,Baja,No,,,20.49157,-97.65807
PUE-04807,,,,,,83,Masculino,1.64,71.1,26.4,166,104,190.0,229.0,,,,No,Moderada,No,,,19.83355,-97.40812
PUE-04808,,,,,,46,Masculino,1.69,74.2,26.0,169,110,238.0,271.0,,,,No,Baja,No,,,19.27705,-97.35424
PUE-04809,,,,,,87,Femenino,1.57,77.3,31.4,122,91,173.0,233.0,,,,Si,Baja,No,,,18.79426,-97.6623
PUE-04810,,,,,,25,Femenino,1.72,69.9,23.6,123,87,131.0,177.0,,,,Si,Baja,No,,,19.21446,-97.06482
PUE-04811,,,,,,46,Femenino,1.66,61.7,22.4,140,98,250.0,286.0,,,,Si,Alta,No,,,18.72856,-98.17602
PUE-04812,,,,,,68,Masculino,1.7,69.9,24.2,152,95,157.0,120.0,,,,No,Alta,No,,,18.56354,-98.2572
PUE-04813,,,,,,50,Femenino,1.57,80.7,32.7,167,110,190.0,209.0,,,,No,Moderada,Si,,,19.78478,-97.94266
PUE-04814,,,,,,20,Femenino,1.54,60.3,25.4,136,98,102.0,207.0,,,,No,Baja,Si,,,20.04216,-97.79199
PUE-04815,,,,,,77,Femenino,1.52,64.3,27.8,155,98,160.0,167.0,,,,No,Moderada,Si,,,18.78968,-97.88087
PUE-04816,,,,,,52,Masculino,1.65,81.7,30.0,102,62,210.0,181.0,,,,Si,Baja,No,,,20.0864,-97.41059
PUE-04817,,,,,,86,Femenino,1.66,69.6,25.3,141,98,108.0,251.0,,,,No,Alta,No,,,18.9703,-98.29654
PUE-04818,,,,,,37,Femenino,1.4,54.4,27.8,141,98,98.0,188.0,,,,No,Moderada,No,,,18.99171,-97.7936
PUE-04819,,,,,,90,Femenino,1.64,91.1,33.9,132,95,174.0,188.0,,,,No,Baja,No,,,18.56048,-97.55896
PUE-04820,,,,,,56,Masculino,1.74,69.0,22.8,150,104,94.0,171.0,,,,Si,Baja,Si,,,18.19931,-97.28869
PUE-04821,,,,,,21,Masculino,1.78,71.1,22.4,170,110,88.0,226.0,,,,No,Moderada,No,,,18.43958,-98.17087
PUE-04822,,,,,,36,Masculino,1.7,74.7,25.8,92,60,168.0,165.0,,,,No,Moderada,No,,,20.01133,-97.85476
PUE-04823,,,,,,62,Masculino,1.73,103.0,34.4,157,95,85.0,264.0,,,,No,Alta,Si,,,18.66833,-98.02557
PUE-04824,,,,,,60,Femenino,1.57,85.6,34.7,148,105,141.0,204.0,,,,No,Baja,Si,,,18.79537,-97.87658
PUE-04825,,,,,,30,Masculino,1.71,69.5,23.8,143,94,154.0,149.0,,,,Si,Alta,No,,,18.66225,-98.02161
PUE-04826,,,,,,30,Masculino,1.69,93.8,32.8,158,99,242.0,296.0,,,,No,Baja,No,,,19.25091,-97.12838
PUE-04827,,,,,,77,Masculino,1.71,94.6,32.4,91,60,249.0,298.0,,,,No,Baja,Si,,,18.20443,-97.93121
PUE-04828,,,,,,74,Masculino,1.65,69.2,25.4,157,110,75.0,152.0,,,,No,Baja,No,,,20.02183,-97.52539
PUE-04829,,,,,,69,Masculino,1.62,104.8,39.9,133,96,106.0,228.0,,,,No,Baja,Si,,,19.90471,-97.63361
PUE-04830,,,,,,70,Femenino,1.74,67.9,22.4,127,83,123.0,177.0,,,,No,Baja,Si,,,18.04913,-98.12634
PUE-04831,,,,,,60,Femenino,1.52,51.4,22.2,149,109,73.0,225.0,,,,No,Baja,Si,,,18.07151,-98.1217
PUE-04832,,,,,,89,Masculino,1.72,87.1,29.4,116,76,244.0,212.0,,,,Si,Alta,Si,,,19.21314,-97.82707
PUE-04833,,,,,,89,Masculino,1.68,86.7,30.7,180,110,154.0,286.0,,,,No,Baja,Si,,,18.54552,-98.53105
PUE-04834,,,,,,59,Masculino,1.73,80.4,26.9,104,77,234.0,156.0,,,,No,Moderada,No,,,19.99634,-97.80853
PUE-04835,,,,,,43,Masculino,1.69,91.1,31.9,128,92,239.0,134.0,,,,No,Moderada,No,,,18.29483,-98.59485
PUE-04836,,,,,,40,Femenino,1.52,77.9,33.7,127,81,245.0,212.0,,,,Si,Alta,No,,,19.32269,-98.58624
PUE-04837,,,,,,60,Femenino,1.56,70.8,29.1,143,93,234.0,129.0,,,,No,Baja,No,,,18.80826,-98.49463
PUE-04838,,,,,,45,Femenino,1.69,64.0,22.4,152,103,84.0,139.0,,,,No,Baja,No,,,20.39116,-98.02949
PUE-04839,,,,,,26,Femenino,1.56,86.5,35.5,147,95,128.0,241.0,,,,No,Alta,No,,,20.54583,-97.90205
PUE-04840,,,,,,37,Masculino,1.57,87.0,35.3,151,109,111.0,256.0,,,,Si,Moderada,No,,,18.9757,-97.78436
PUE-04841,,,,,,73,Femenino,1.47,56.6,26.2,167,110,185.0,139.0,,,,No,Baja,No,,,18.88142,-98.57788
PUE-04842,,,,,,56,Femenino,1.48,82.4,37.6,107,80,228.0,183.0,,,,No,Baja,No,,,18.58831,-98.56823
PUE-04843,,,,,,68,Femenino,1.64,75.1,27.9,118,76,75.0,204.0,,,,No,Baja,No,,,19.12792,-97.64431
PUE-04844,,,,,,29,Masculino,1.78,65.0,20.5,160,102,88.0,239.0,,,,No,Moderada,Si,,,18.33003,-97.25406
PUE-04845,,,,,,72,Femenino,1.63,67.5,25.4,146,91,235.0,254.0,,,,Si,Moderada,Si,,,19.77066,-97.66328
PUE-04846,,,,,,28,Femenino,1.54,68.0,28.7,113,68,191.0,221.0,,,,No,Moderada,No,,,18.74616,-98.16255
PUE-04847,,,,,,43,Femenino,1.48,82.6,37.7,127,79,230.0,183.0,,,,No,Alta,Si,,,18.79882,-98.32563
PUE-04848,,,,,,59,Masculino,1.79,72.0,22.5,95,61,173.0,167.0,,,,Si,Moderada,No,,,18.67721,-98.54321
PUE-04849,,,,,,44,Femenino,1.5,48.0,21.3,109,71,159.0,166.0,,,,No,Baja,No,,,19.29724,-97.29764
PUE-04850,,,,,,28,Femenino,1.59,67.4,26.7,131,80,250.0,186.0,,,,No,Baja,Si,,,18.33484,-97.4656
PUE-04851,,,,,,55,Femenino,1.52,81.2,35.1,163,110,227.0,292.0,,,,No,Baja,No,,,18.07208,-98.14205
PUE-04852,,,,,,60,Femenino,1.62,84.2,32.1,111,76,195.0,136.0,,,,Si,Baja,No,,,18.05816,-98.13326
PUE-04853,,,,,,36,Femenino,1.56,65.1,26.8,122,83,144.0,298.0,,,,No,Alta,Si,,,18.38424,-97.16227
PUE-04854,,,,,,81,Masculino,1.7,94.7,32.8,176,110,179.0,290.0,,,,No,Baja,Si,,,18.55018,-97.3252
PUE-04855,,,,,,23,Femenino,1.6,84.5,33.0,135,86,211.0,225.0,,,,Si,Moderada,No,,,18.1902,-98.71248
PUE-04856,,,,,,63,Masculino,1.64,81.5,30.3,143,105,191.0,245.0,,,,No,Baja,No,,,19.27904,-97.3404
PUE-04857,,,,,,59,Femenino,1.59,94.8,37.5,131,83,79.0,260.0,,,,No,Baja,No,,,19.12766,-98.31193
PUE-04858,,,,,,82,Masculino,1.61,112.6,43.4,140,98,86.0,195.0,,,,No,Moderada,No,,,18.77438,-97.6464
PUE-04859,,,,,,89,Femenino,1.68,64.8,23.0,157,100,84.0,146.0,,,,No,Moderada,No,,,18.807,-98.49116
PUE-04860,,,,,,76,Femenino,1.54,68.8,29.0,174,110,72.0,209.0,,,,Si,Baja,No,,,20.46214,-97.94778
PUE-04861,,,,,,69,Femenino,1.51,90.4,39.6,145,106,219.0,166.0,,,,No,Alta,Si,,,19.09682,-98.46239
PUE-04862,,,,,,64,Femenino,1.51,55.9,24.5,166,106,125.0,234.0,,,,No,Moderada,Si,,,18.11365,-98.08287
PUE-04863,,,,,,24,Femenino,1.69,69.2,24.2,131,98,95.0,159.0,,,,No,Baja,No,,,18.91064,-97.98262
PUE-04864,,,,,,28,Femenino,1.51,92.8,40.7,102,70,172.0,188.0,,,,No,Moderada,No,,,18.95535,-97.84258
PUE-04865,,,,,,78,Masculino,1.64,103.2,38.4,143,101,247.0,279.0,,,,No,Baja,No,,,18.20543,-97.93566
PUE-04866,,,,,,85,Masculino,1.67,82.0,29.4,101,64,156.0,219.0,,,,Si,Moderada,No,,,19.36991,-97.61754
PUE-04867,,,,,,42,Masculino,1.57,102.5,41.6,177,110,130.0,164.0,,,,Si,Moderada,Si,,,19.15487,-98.31656
PUE-04868,,,,,,29,Masculino,1.82,64.6,19.5,124,90,124.0,221.0,,,,No,Moderada,No,,,20.03827,-97.80696
PUE-04869,,,,,,43,Femenino,1.65,78.7,28.9,172,110,72.0,199.0,,,,No,Baja,Si,,,18.74379,-98.63708
PUE-04870,,,,,,29,Femenino,1.58,60.5,24.2,98,72,227.0,193.0,,,,Si,Alta,Si,,,20.16849,-98.05379
PUE-04871,,,,,,60,Femenino,1.57,98.1,39.8,102,66,210.0,243.0,,,,Si,Moderada,No,,,18.46458,-97.38507
PUE-04872,,,,,,68,Masculino,1.8,98.0,30.2,111,66,221.0,156.0,,,,No,Moderada,No,,,18.57296,-98.08307
PUE-04873,,,,,,54,Masculino,1.65,68.1,25.0,129,88,138.0,262.0,,,,No,Alta,No,,,19.17269,-98.40155
PUE-04874,,,,,,63,Femenino,1.56,68.6,28.2,125,81,204.0,194.0,,,,Si,Alta,No,,,19.23438,-98.50399
PUE-04875,,,,,,70,Femenino,1.54,73.7,31.1,130,97,120.0,128.0,,,,Si,Baja,No,,,18.20658,-98.25837
PUE-04876,,,,,,30,Masculino,1.68,95.1,33.7,96,63,123.0,201.0,,,,No,Moderada,No,,,18.25945,-96.9929
PUE-04877,,,,,,71,Femenino,1.51,63.2,27.7,144,93,248.0,174.0,,,,No,Alta,No,,,18.64436,-98.56007
PUE-04878,,,,,,74,Femenino,1.65,65.2,23.9,164,110,224.0,256.0,,,,No,Moderada,No,,,18.64379,-98.09283
PUE-04879,,,,,,21,Masculino,1.7,82.7,28.6,168,110,81.0,183.0,,,,No,Moderada,No,,,19.94677,-97.84812
PUE-04880,,,,,,66,Femenino,1.62,67.5,25.7,102,75,238.0,160.0,,,,No,Baja,No,,,19.20163,-97.05544
PUE-04881,,,,,,24,Masculino,1.76,82.8,26.7,109,66,188.0,134.0,,,,No,Alta,No,,,18.47919,-97.25381
PUE-04882,,,,,,28,Femenino,1.57,77.4,31.4,147,97,182.0,155.0,,,,No,Moderada,No,,,18.78265,-97.89487
PUE-04883,,,,,,71,Masculino,1.86,86.5,25.0,112,78,189.0,283.0,,,,No,Alta,No,,,18.97143,-97.78881
PUE-04884,,,,,,62,Masculino,1.73,67.8,22.7,142,85,158.0,184.0,,,,No,Moderada,No,,,20.2818,-97.94758
PUE-04885,,,,,,40,Femenino,1.54,58.1,24.5,126,84,175.0,275.0,,,,No,Alta,Si,,,19.87167,-97.59297
PUE-04886,,,,,,45,Masculino,1.79,79.7,24.9,109,78,183.0,152.0,,,,No,Baja,No,,,20.00452,-97.8473
PUE-04887,,,,,,74,Femenino,1.63,85.6,32.2,108,65,230.0,184.0,,,,No,Alta,No,,,18.20847,-97.81763
PUE-04888,,,,,,43,Masculino,1.66,84.7,30.7,107,69,100.0,242.0,,,,No,Alta,No,,,19.99361,-97.79169
PUE-04889,,,,,,42,Masculino,1.78,82.7,26.1,157,103,80.0,253.0,,,,Si,Alta,No,,,20.54376,-97.89811
PUE-04890,,,,,,71,Masculino,1.73,107.0,35.8,150,106,233.0,246.0,,,,No,Moderada,Si,,,20.22451,-98.12254
PUE-04891,,,,,,46,Femenino,1.54,78.6,33.1,161,103,190.0,194.0,,,,Si,Alta,Si,,,19.87606,-97.57764
PUE-04892,,,,,,53,Femenino,1.57,69.6,28.2,135,85,203.0,295.0,,,,No,Baja,No,,,18.31271,-97.34373
PUE-04893,,,,,,31,Masculino,1.59,95.2,37.7,137,84,192.0,210.0,,,,No,Baja,No,,,19.03197,-98.28648
PUE-04894,,,,,,52,Femenino,1.63,79.7,30.0,109,81,114.0,193.0,,,,No,Alta,Si,,,19.1151,-97.6884
PUE-04895,,,,,,47,Femenino,1.6,82.6,32.3,161,107,159.0,275.0,,,,No,Moderada,Si,,,20.13065,-97.73142
PUE-04896,,,,,,34,Femenino,1.57,82.8,33.6,158,95,141.0,135.0,,,,No,Baja,No,,,19.22549,-98.50531
PUE-04897,,,,,,84,Femenino,1.64,65.4,24.3,123,75,172.0,226.0,,,,Si,Baja,No,,,19.04272,-98.04293
PUE-04898,,,,,,47,Femenino,1.53,69.8,29.8,96,60,106.0,145.0,,,,No,Moderada,No,,,19.82562,-97.41546
PUE-04899,,,,,,62,Masculino,1.66,68.5,24.9,139,87,170.0,297.0,,,,Si,Moderada,Si,,,18.40744,-97.69991
PUE-04900,,,,,,68,Masculino,1.69,89.4,31.3,142,100,181.0,173.0,,,,No,Baja,Si,,,19.25157,-97.13338
PUE-04901,,,,,,64,Masculino,1.66,86.1,31.2,175,110,99.0,211.0,,,,No,Moderada,No,,,18.89619,-97.87509
PUE-04902,,,,,,70,Masculino,1.72,83.0,28.1,162,110,107.0,260.0,,,,No,Alta,Si,,,19.89385,-97.43204
PUE-04903,,,,,,81,Masculino,1.73,94.7,31.6,100,60,213.0,154.0,,,,No,Alta,Si,,,20.02513,-97.585
PUE-04904,,,,,,55,Femenino,1.5,63.1,28.0,165,105,235.0,148.0,,,,No,Moderada,Si,,,19.96846,-97.64677
PUE-04905,,,,,,81,Masculino,1.7,98.4,34.0,97,64,250.0,278.0,,,,Si,Moderada,No,,,18.46028,-97.394
PUE-04906,,,,,,24,Masculino,1.74,92.3,30.5,121,80,205.0,131.0,,,,Si,Moderada,No,,,20.20347,-98.00588
PUE-04907,,,,,,39,Femenino,1.71,55.9,19.1,152,92,78.0,188.0,,,,Si,Moderada,No,,,18.78947,-98.69967
PUE-04908,,,,,,58,Masculino,1.73,74.6,24.9,144,97,90.0,151.0,,,,Si,Baja,Si,,,20.00188,-97.78653
PUE-04909,,,,,,27,Masculino,1.66,83.2,30.2,148,95,238.0,129.0,,,,No,Baja,No,,,19.04756,-98.05075
PUE-04910,,,,,,74,Masculino,1.51,87.0,38.2,152,95,138.0,252.0,,,,No,Moderada,No,,,19.11516,-97.41988
PUE-04911,,,,,,24,Femenino,1.58,55.8,22.4,106,74,88.0,146.0,,,,Si,Baja,Si,,,19.02919,-98.34129
PUE-04912,,,,,,67,Masculino,1.63,59.7,22.5,115,70,181.0,286.0,,,,Si,Baja,No,,,18.20502,-97.29489
PUE-04913,,,,,,69,Masculino,1.67,86.5,31.0,140,102,149.0,140.0,,,,No,Alta,No,,,18.58016,-98.55539
PUE-04914,,,,,,50,Femenino,1.6,71.8,28.0,122,89,87.0,135.0,,,,No,Baja,No,,,18.72651,-97.89481
PUE-04915,,,,,,18,Femenino,1.56,68.2,28.0,115,74,149.0,148.0,,,,No,Baja,No,,,18.74754,-98.2475
PUE-04916,,,,,,70,Femenino,1.58,40.1,16.1,111,83,194.0,221.0,,,,No,Moderada,No,,,20.02602,-97.60414
PUE-04917,,,,,,77,Femenino,1.55,57.7,24.0,156,102,202.0,244.0,,,,No,Baja,No,,,20.27848,-97.94454
PUE-04918,,,,,,51,Masculino,1.63,98.7,37.1,167,110,185.0,190.0,,,,No,Moderada,Si,,,17.97713,-97.8525
PUE-04919,,,,,,21,Masculino,1.78,90.3,28.5,171,110,101.0,202.0,,,,No,Baja,Si,,,19.11738,-97.68652
PUE-04920,,,,,,34,Masculino,1.61,76.6,29.6,152,110,157.0,133.0,,,,No,Moderada,No,,,20.25833,-98.19577
PUE-04921,,,,,,21,Masculino,1.77,100.5,32.1,106,65,245.0,160.0,,,,No,Alta,No,,,18.72303,-98.70439
PUE-04922,,,,,,60,Masculino,1.74,103.1,34.1,130,89,230.0,231.0,,,,No,Moderada,Si,,,18.91478,-97.82581
PUE-04923,,,,,,21,Masculino,1.71,81.7,27.9,165,110,141.0,193.0,,,,No,Baja,No,,,18.31097,-97.35483
PUE-04924,,,,,,18,Femenino,1.49,74.0,33.3,128,78,199.0,288.0,,,,No,Moderada,No,,,19.08246,-98.48544
PUE-04925,,,,,,88,Femenino,1.54,68.9,29.1,122,89,123.0,291.0,,,,Si,Baja,No,,,18.82376,-98.47497
PUE-04926,,,,,,67,Masculino,1.63,98.1,36.9,121,88,172.0,192.0,,,,Si,Moderada,No,,,20.10989,-97.6744
PUE-04927,,,,,,90,Femenino,1.68,85.6,30.3,110,81,111.0,135.0,,,,No,Moderada,Si,,,18.56986,-98.24638
PUE-04928,,,,,,78,Masculino,1.7,73.1,25.3,142,96,232.0,245.0,,,,No,Alta,No,,,18.87394,-97.73445
PUE-04929,,,,,,52,Masculino,1.58,101.6,40.7,153,99,171.0,231.0,,,,No,Moderada,No,,,18.6058,-98.17621
PUE-04930,,,,,,25,Femenino,1.54,60.1,25.3,167,110,188.0,143.0,,,,No,Baja,No,,,20.05733,-97.60256
PUE-04931,,,,,,41,Masculino,1.62,87.5,33.3,155,109,184.0,140.0,,,,No,Moderada,No,,,19.24278,-97.76647
PUE-04932,,,,,,53,Masculino,1.8,97.6,30.1,138,91,129.0,238.0,,,,Si,Moderada,Si,,,19.06076,-98.41638
PUE-04933,,,,,,67,Masculino,1.89,78.4,21.9,160,104,193.0,286.0,,,,No,Alta,No,,,18.409,-97.98639
PUE-04934,,,,,,60,Femenino,1.44,63.4,30.6,168,102,118.0,235.0,,,,No,Baja,Si,,,19.9707,-97.68081
PUE-04935,,,,,,44,Femenino,1.53,61.6,26.3,120,80,92.0,190.0,,,,No,Alta,No,,,17.99229,-97.91007
PUE-04936,,,,,,49,Masculino,1.71,75.6,25.9,130,85,137.0,254.0,,,,Si,Baja,No,,,20.11656,-97.73681
PUE-04937,,,,,,35,Femenino,1.52,67.3,29.1,161,110,104.0,275.0,,,,Si,Moderada,No,,,18.90387,-97.34307
PUE-04938,,,,,,45,Femenino,1.62,72.9,27.8,160,106,211.0,298.0,,,,Si,Baja,Si,,,20.49565,-97.67508
PUE-04939,,,,,,46,Femenino,1.54,89.7,37.8,125,75,91.0,282.0,,,,No,Moderada,No,,,18.7361,-98.16144
PUE-04940,,,,,,33,Femenino,1.62,58.3,22.2,163,109,227.0,129.0,,,,Si,Moderada,No,,,18.7259,-98.7069
PUE-04941,,,,,,64,Masculino,1.75,77.5,25.3,128,91,72.0,285.0,,,,No,Moderada,No,,,18.09,-98.31261
PUE-04942,,,,,,76,Masculino,1.71,72.1,24.7,130,96,144.0,151.0,,,,No,Moderada,No,,,19.75576,-97.66609
PUE-04943,,,,,,48,Femenino,1.59,62.0,24.5,130,81,79.0,181.0,,,,No,Moderada,No,,,18.45198,-97.82457
PUE-04944,,,,,,21,Femenino,1.58,68.3,27.4,94,62,136.0,217.0,,,,No,Moderada,No,,,20.09287,-97.40759
PUE-04945,,,,,,54,Femenino,1.63,70.1,26.4,174,110,238.0,207.0,,,,No,Moderada,Si,,,20.02638,-98.15912
PUE-04946,,,,,,34,Femenino,1.56,91.4,37.6,95,60,245.0,239.0,,,,No,Alta,No,,,18.89853,-97.96065
PUE-04947,,,,,,56,Femenino,1.55,63.7,26.5,151,98,119.0,235.0,,,,No,Baja,Si,,,20.14115,-97.1552
PUE-04948,,,,,,65,Femenino,1.52,67.0,29.0,105,72,196.0,169.0,,,,No,Baja,No,,,18.81698,-98.491
PUE-04949,,,,,,63,Femenino,1.6,47.7,18.6,169,110,84.0,160.0,,,,Si,Alta,No,,,20.11682,-97.63254
PUE-04950,,,,,,65,Femenino,1.52,75.5,32.7,177,110,191.0,166.0,,,,No,Alta,Si,,,18.32512,-99.0056
PUE-04951,,,,,,56,Femenino,1.54,71.5,30.1,108,80,117.0,121.0,,,,Si,Moderada,No,,,20.10649,-97.6264
