ID_Paciente,UUID,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo,CURP,RFC,Estado,Región_Socioeconómica,Municipio,Afiliación_Salud,Tipo_Sangre,Estatura_cm,Peso_kg,IMC,Presion_Sistolica_mmHg,Presion_Diastolica_mmHg,Frecuencia_Cardiaca_lpm,Temperatura_C,CIE10_Diagnostico,Diagnostico_Principal,Especialidad_Destino,Fecha_Ultima_Consulta,Costo_Consulta_MXN
PUE-003200,9B6C3449,Rafael José,Jiménez,Castro,1977-07-08,48,Masculino,JICR770708HPLMSFA2,JICR770708656,Puebla,Región IV: San Pedro Cholula,Huejotzingo,IMSS-Bienestar,O+,171.1,64.2,21.9,119,72,73,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2025-12-04,7
PUE-003201,8621E152,Fernando Rafael,Reyes,Díaz,1967-06-03,59,Masculino,REDF670603HPLYÍRA9,REDF670603V31,Puebla,Región VI: Izúcar de Matamoros,Huaquechula,IMSS-Bienestar,O+,170.7,85.5,29.3,156,96,82,36.9,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-10-11,37
PUE-003202,1E33BC20,Ricardo,Torres,López,1980-08-04,45,Masculino,TOLR800804HPLRÓCA7,TOLR800804L91,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,ISSSTE,O+,168.2,80.0,28.3,111,71,96,39.0,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-05-05,0
PUE-003203,57019FF1,Juana,Jiménez,Hernández,2001-11-08,24,Femenino,JIHJ011108MPLMRNA8,JIHJ011108N18,Puebla,Región I: Huauchinango,Xicotepec,IMSS,O+,156.8,67.3,27.4,164,102,70,36.5,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-11-28,8
PUE-003204,C797AE40,Teresa Gabriela,Ramírez,Reyes,2020-02-21,6,Femenino,RART200221MPLMYRA5,RART200221I95,Puebla,Región II: Teziutlán,Chignautla,IMSS,O+,100.8,26.3,25.9,117,78,66,36.1,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2025-10-18,33
PUE-003205,167A6BE9,Fernando Rafael,Torres,Gómez,1969-09-29,56,Masculino,TOGF690929HPLRÓRA2,TOGF690929V93,Puebla,Región V: Puebla,Ocoyucan,Particular,O+,174.4,76.8,25.3,118,79,77,36.2,Z00.0,Sano (Control de Rutina),Medicina General,2025-06-24,694
PUE-003206,F6EB7BB0,Sofia,Vázquez,Sánchez,1981-10-02,44,Femenino,VUSS811002MPLÁÁFA6,VUSS811002T63,Puebla,Región III: Ciudad Serdán,Aljojuca,IMSS,A-,154.9,64.2,26.8,152,100,83,36.5,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-12-30,21
PUE-003207,DAA8C8D1,Juana,Cruz,Vázquez,1995-06-10,31,Femenino,CUVJ950610MPLRÁNA8,CUVJ950610830,Puebla,Región VI: Izúcar de Matamoros,Huaquechula,ISSSTE,A+,148.6,69.7,31.6,165,105,70,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-11-19,4
PUE-003208,8AE3B16D,Margarita Rosa,Rodríguez,Reyes,2016-01-30,10,Femenino,RORM160130MPLDYRA7,RORM160130G15,Puebla,Región IV: San Pedro Cholula,San Andrés Cholula,IMSS,O+,116.7,38.5,28.3,112,72,78,36.9,N39.0,Infección de Vías Urinarias,Medicina General,2025-12-17,19
PUE-003209,1A10E4D6,Jorge Juan,García,Cruz,2017-04-24,9,Masculino,GACJ170424HPLRRRA5,GACJ170424470,Puebla,Región VII: Tehuacán,Tecamachalco,IMSS,A+,90.4,28.2,34.5,115,74,105,38.6,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-08-16,38
PUE-003210,2C89D5FD,Sofia,Ramírez,Rodríguez,1972-09-23,53,Femenino,RARS720923MPLMDFA5,RARS720923X67,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS-Bienestar,AB+,151.2,83.5,36.5,117,77,65,36.4,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-10-16,33
PUE-003211,0254DDCC,Pedro Juan,López,Martínez,1999-03-31,27,Masculino,LEMP990331HPLÓRDA0,LEMP990331032,Puebla,Región III: Ciudad Serdán,Aljojuca,IMSS-Bienestar,O+,160.7,70.2,27.2,119,79,102,39.2,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-05-14,22
PUE-003212,EA24B46D,Leticia,Cruz,Hernández,1966-01-19,60,Femenino,CUHL660119MPLRRTA5,CUHL660119B34,Puebla,Región III: Ciudad Serdán,Esperanza,IMSS-Bienestar,O+,157.2,82.2,33.3,121,80,77,36.1,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-02-27,22
PUE-003213,1C3237EB,Patricia Teresa,Hernández,Vázquez,1981-09-03,44,Femenino,HEVP810903MPLRÁTA2,HEVP810903V70,Puebla,Región V: Puebla,Cuautinchán,ISSSTEP,O+,148.7,49.1,22.2,122,79,85,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-05,37
PUE-003214,09E01842,Sofia Carmen,López,Rodríguez,1977-11-05,48,Femenino,LERS771105MPLÓDFA2,LERS771105B87,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,IMSS,B+,170.0,55.8,19.3,117,81,105,38.7,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-10-17,20
PUE-003215,D355C151,Francisco,Ramírez,García,2003-04-15,23,Masculino,RAGF030415HPLMRRA4,RAGF030415V24,Puebla,Región I: Huauchinango,Huauchinango,IMSS,A+,164.4,77.2,28.6,121,80,81,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-01-20,35
PUE-003216,CC2DBDE3,Sofia Ana,Gutiérrez,Martínez,1995-03-17,31,Femenino,GUMS950317MPLTRFA0,GUMS950317K13,Puebla,Región II: Teziutlán,Tlatlauquitepec,Particular,O+,162.3,69.1,26.2,124,75,77,36.8,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-11-09,879
PUE-003217,D0D5A01E,Juana Gabriela,Castro,Hernández,2006-06-18,20,Femenino,CAHJ060618MPLSRNA1,CAHJ060618P68,Puebla,Región VI: Izúcar de Matamoros,Chiautla,Particular,O+,152.2,70.3,30.3,145,98,67,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-03-09,849
PUE-003218,42E2E798,Francisco,Reyes,García,1978-02-18,48,Masculino,REGF780218HPLYRRA7,REGF780218C35,Puebla,Región III: Ciudad Serdán,Esperanza,No derechohabiente,O+,170.0,66.4,23.0,119,70,66,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-23,526
PUE-003219,8EEF46D6,Ricardo,Flores,Castro,1938-04-02,88,Masculino,FOCR380402HPLLSCA5,FOCR380402534,Puebla,Región VII: Tehuacán,Tepeaca,ISSSTEP,A+,167.5,96.6,34.4,121,70,69,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-05-06,10
PUE-003220,B68CA7AC,Leticia,García,Torres,1985-03-15,41,Femenino,GATL850315MPLRRTA7,GATL850315P30,Puebla,Región VII: Tehuacán,Tecamachalco,Particular,O-,155.9,42.0,17.3,119,74,80,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-07-10,377
PUE-003221,77FBF6F1,José Jorge,Flores,Vázquez,1963-02-19,63,Masculino,FOVJ630219HPLLÁSA6,FOVJ630219M39,Puebla,Región II: Teziutlán,Teziutlán,IMSS-Bienestar,AB+,164.3,71.8,26.6,117,78,100,37.9,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-11-27,5
PUE-003222,D6C2E298,Juana,Ramírez,Reyes,2002-12-04,23,Femenino,RARJ021204MPLMYNA5,RARJ021204D51,Puebla,Región I: Huauchinango,Chiconcuautla,IMSS,O+,149.5,52.4,23.4,125,72,72,36.5,N39.0,Infección de Vías Urinarias,Medicina General,2026-05-14,22
PUE-003223,C2071BCC,Alejandro,Pérez,Sánchez,1947-12-09,78,Masculino,PESA471209HPLÉÁLA7,PESA471209699,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,175.4,89.0,28.9,115,83,82,36.1,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-09-25,32
PUE-003224,96623371,Leticia María,Cruz,López,1934-01-31,92,Femenino,CULL340131MPLRÓTA8,CULL340131Q86,Puebla,Región III: Ciudad Serdán,Tlachichuca,ISSSTE,O+,159.5,68.5,26.9,113,70,79,36.4,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-12-24,3
PUE-003225,FDBA788B,Pedro,López,González,2008-05-25,18,Masculino,LEGP080525HPLÓNDA2,LEGP080525L94,Puebla,Región III: Ciudad Serdán,Tlachichuca,IMSS,O+,173.8,80.4,26.6,112,73,93,38.9,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-04-03,27
PUE-003226,5E887765,Rafael Alejandro,Sánchez,Díaz,2000-03-16,26,Masculino,SEDR000316HPLÁÍFA9,SEDR000316I63,Puebla,Región V: Puebla,Puebla,IMSS,O+,177.9,65.5,20.7,117,74,88,38.1,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-04-01,15
PUE-003227,93F5B4A1,Miguel Rafael,Castro,Hernández,1984-07-14,41,Masculino,CAHM840714HPLSRGA3,CAHM840714C63,Puebla,Región I: Huauchinango,Chiconcuautla,IMSS-Bienestar,O+,175.5,81.7,26.5,125,79,77,36.2,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-12-16,24
PUE-003228,507AD447,María Rosa,Pérez,Cruz,1966-08-22,59,Femenino,PECM660822MPLÉRRA5,PECM660822612,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,IMSS,B-,157.6,72.7,29.3,116,81,94,38.8,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-05-01,24
PUE-003229,335BCE89,Elena,Gómez,Flores,1980-01-16,46,Femenino,GEFE800116MPLÓLLA7,GEFE800116421,Puebla,Región II: Teziutlán,Chignautla,IMSS,A+,163.0,64.0,24.1,113,78,82,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-22,19
PUE-003230,DBBC9A55,Juana Juana,García,Vázquez,1991-08-02,34,Femenino,GAVJ910802MPLRÁNA8,GAVJ910802A54,Puebla,Región VII: Tehuacán,Yehualtepec,IMSS,A+,153.6,59.8,25.3,116,77,78,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2025-11-21,14
PUE-003231,6170BC0A,Manuel Jesús,Jiménez,Díaz,1980-06-28,46,Masculino,JIDM800628HPLMÍNA1,JIDM800628978,Puebla,Región VII: Tehuacán,Ajalpan,IMSS,O+,173.9,84.3,27.9,156,104,67,36.4,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-03-24,14
PUE-003232,7AC9AFD0,Javier,Reyes,López,2002-07-19,23,Masculino,RELJ020719HPLYÓVA6,RELJ020719R43,Puebla,Región VII: Tehuacán,Tepeaca,IMSS,O+,177.3,98.2,31.2,135,87,68,36.9,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-01-01,36
PUE-003233,A79F6EA9,Verónica Guadalupe,Ramírez,López,1974-07-24,51,Femenino,RALV740724MPLMÓRA6,RALV740724419,Puebla,Región II: Teziutlán,Teziutlán,IMSS,A+,160.9,73.1,28.2,118,85,65,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-05-27,36
PUE-003234,8299D125,Rosa Guadalupe,Martínez,Flores,1989-10-02,36,Femenino,MAFR891002MPLRLSA1,MAFR891002396,Puebla,Región VII: Tehuacán,Yehualtepec,Particular,O+,154.9,55.2,23.0,112,75,81,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2025-08-06,893
PUE-003235,88F3E19D,Rafael,Gómez,Ramírez,1989-10-10,36,Masculino,GERR891010HPLÓMFA7,GERR891010720,Puebla,Región VII: Tehuacán,Tepeaca,IMSS,O+,158.8,57.4,22.8,165,95,83,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-04-25,30
PUE-003236,F78F0A6A,Javier Ricardo,Jiménez,Rodríguez,2026-01-07,0,Masculino,JIRJ260107HPLMDVA4,JIRJ260107C22,Puebla,Región VI: Izúcar de Matamoros,Tepeojuma,IMSS-Bienestar,O+,92.3,31.3,36.7,120,72,75,36.5,N39.0,Infección de Vías Urinarias,Medicina General,2025-11-05,15
PUE-003237,8DD4B6B6,Margarita Ana,García,Hernández,2005-12-21,20,Femenino,GAHM051221MPLRRRA6,GAHM051221S28,Puebla,Región V: Puebla,Cuautinchán,ISSSTE,O+,154.1,90.7,38.2,153,87,72,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-05-08,33
PUE-003238,D1DAF199,Jesús Javier,Díaz,Rodríguez,1999-07-09,26,Masculino,DARJ990709HPLÍDSA6,DARJ990709S82,Puebla,Región II: Teziutlán,Tlatlauquitepec,IMSS-Bienestar,A+,160.4,68.1,26.5,112,80,77,36.9,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-06-26,11
PUE-003239,9B42510F,Francisco Fernando,Vázquez,Castro,1985-09-29,40,Masculino,VUCF850929HPLÁSRA8,VUCF850929W11,Puebla,Región II: Teziutlán,Teziutlán,IMSS,O+,165.1,74.9,27.5,136,90,76,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-02-23,21
PUE-003240,36A71EB1,Verónica Teresa,Martínez,Torres,1992-01-28,34,Femenino,MATV920128MPLRRRA8,MATV920128R62,Puebla,Región II: Teziutlán,Zacapoaxtla,ISSSTEP,O+,160.3,68.3,26.6,115,80,72,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-05-18,13
PUE-003241,0CB466AA,Francisco,Díaz,Cruz,1983-07-01,43,Masculino,DACF830701HPLÍRRA0,DACF830701B52,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,ISSSTE,O+,168.0,79.3,28.1,137,89,85,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-12-10,17
PUE-003242,A3B64439,Leticia,García,Gutiérrez,2015-08-29,10,Femenino,GAGL150829MPLRTTA5,GAGL150829N46,Puebla,Región VII: Tehuacán,Coxcatlán,IMSS,O+,70.2,31.0,62.9,110,72,85,36.2,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-03-05,14
PUE-003243,B711E573,María Rosa,Díaz,Rodríguez,1974-02-02,52,Femenino,DARM740202MPLÍDRA0,DARM740202D67,Puebla,Región I: Huauchinango,Pahuatlán,IMSS,O+,161.1,54.0,20.8,156,95,69,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-04-16,13
PUE-003244,05A735A0,Carmen,Vázquez,Ramírez,1988-04-19,38,Femenino,VURC880419MPLÁMRA8,VURC880419H82,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,IMSS-Bienestar,O+,155.0,53.7,22.4,118,71,67,36.2,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-25,11
PUE-003245,9F6946DF,Patricia Juana,Díaz,Martínez,1977-05-29,49,Femenino,DAMP770529MPLÍRTA1,DAMP770529B41,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,IMSS,O+,160.8,78.1,30.2,122,83,66,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-11-23,22
PUE-003246,1B5BB81C,Rosa,Rodríguez,Ramírez,1993-12-11,32,Femenino,RORR931211MPLDMSA5,RORR931211M10,Puebla,Región VI: Izúcar de Matamoros,Tepeojuma,ISSSTE,O+,147.2,77.4,35.7,118,70,76,36.9,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2026-01-21,21
PUE-003247,42290F95,Luisa,García,Morales,1968-06-25,58,Femenino,GAML680625MPLRRSA9,GAML680625U18,Puebla,Región IV: San Pedro Cholula,Calpan,IMSS-Bienestar,O+,156.3,60.6,24.8,111,78,88,38.3,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-06-28,23
PUE-003248,745D5762,Francisco,Hernández,Vázquez,1992-08-02,33,Masculino,HEVF920802HPLRÁRA2,HEVF920802E81,Puebla,Región III: Ciudad Serdán,Esperanza,ISSSTEP,O+,176.3,89.4,28.8,112,76,74,36.7,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-03-19,12
PUE-003249,FFA04F4D,Carmen,Vázquez,Martínez,2022-07-18,3,Femenino,VUMC220718MPLÁRRA8,VUMC220718990,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,IMSS,O+,94.2,29.6,33.4,122,70,91,37.5,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-04-17,27
PUE-003250,065C98B2,José,López,González,1996-11-18,29,Masculino,LEGJ961118HPLÓNSA5,LEGJ961118U21,Puebla,Región V: Puebla,Ocoyucan,ISSSTEP,A+,162.0,65.7,25.0,117,83,96,39.2,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-06-23,7
PUE-003251,2B64EC8B,Leticia Leticia,Cruz,Jiménez,2006-06-27,20,Femenino,CUJL060627MPLRMTA2,CUJL060627C68,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,IMSS-Bienestar,O+,159.7,57.2,22.4,137,93,71,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-04-07,27
PUE-003252,36ED87C2,Luisa,Castro,Díaz,1986-06-14,40,Femenino,CADL860614MPLSÍSA3,CADL860614B51,Puebla,Región IV: San Pedro Cholula,Calpan,IMSS,O+,154.9,50.1,20.9,123,78,86,38.5,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-02-15,26
PUE-003253,81441C81,Fernando Jorge,López,Gómez,2003-03-24,23,Masculino,LEGF030324HPLÓÓRA0,LEGF030324654,Puebla,Región V: Puebla,Cuautinchán,IMSS-Bienestar,B+,175.7,83.1,26.9,153,94,73,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-07-23,0
PUE-003254,A7514DC6,Verónica Verónica,Gómez,Díaz,2005-12-19,20,Femenino,GEDV051219MPLÓÍRA4,GEDV051219296,Puebla,Región I: Huauchinango,Pahuatlán,ISSSTE,O+,167.7,82.7,29.4,113,81,75,36.9,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-04-13,36
PUE-003255,040B59FF,Juan Luis,Díaz,Ramírez,1992-07-23,33,Masculino,DARJ920723HPLÍMNA7,DARJ920723L50,Puebla,Región II: Teziutlán,Zacapoaxtla,IMSS,O+,161.7,75.0,28.7,110,76,72,36.9,N39.0,Infección de Vías Urinarias,Medicina General,2026-03-14,26
PUE-003256,6CCB8C62,Juana Luisa,Gómez,Flores,1992-05-03,34,Femenino,GEFJ920503MPLÓLNA3,GEFJ920503415,Puebla,Región IV: San Pedro Cholula,San Andrés Cholula,IMSS,O+,162.3,71.9,27.3,124,70,78,36.6,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-08-11,0
PUE-003257,F4A6C8D1,Teresa,García,Jiménez,1966-05-07,60,Femenino,GAJT660507MPLRMRA4,GAJT660507796,Puebla,Región V: Puebla,Santa Clara Ocoyucan,IMSS,O+,171.5,58.7,20.0,116,81,103,38.6,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-07-04,24
PUE-003258,D082ABC9,Miguel Juan,López,Morales,1980-09-24,45,Masculino,LEMM800924HPLÓRGA4,LEMM800924T42,Puebla,Región II: Teziutlán,Chignautla,IMSS-Bienestar,O+,170.3,95.5,32.9,114,78,103,37.5,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-11-18,9
PUE-003259,75911695,Rafael,Cruz,Martínez,1999-06-05,27,Masculino,CUMR990605HPLRRFA2,CUMR990605D38,Puebla,Región V: Puebla,Ocoyucan,ISSSTE,O-,177.2,78.8,25.1,165,105,65,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-09-17,2
PUE-003260,323CCD3A,Juana Luisa,Hernández,García,1993-06-09,33,Femenino,HEGJ930609MPLRRNA3,HEGJ930609023,Puebla,Región IV: San Pedro Cholula,Huejotzingo,IMSS,A+,164.2,77.5,28.7,116,72,80,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2025-09-21,17
PUE-003261,B804CD58,Jesús,Pérez,Gutiérrez,1982-01-23,44,Masculino,PEGJ820123HPLÉTSA8,PEGJ820123S64,Puebla,Región VII: Tehuacán,Santiago Miahuatlán,Particular,O+,179.9,63.9,19.7,124,71,69,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-06-12,862
PUE-003262,1B7DBB15,Manuel Javier,Jiménez,Morales,1962-10-18,63,Masculino,JIMM621018HPLMRNA0,JIMM621018639,Puebla,Región V: Puebla,Cuautinchán,IMSS-Bienestar,O+,170.5,62.2,21.4,112,73,73,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-10-11,37
PUE-003263,467115BE,Jesús,Jiménez,Gutiérrez,2025-10-01,0,Masculino,JIGJ251001HPLMTSA7,JIGJ251001D54,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,94.2,26.2,29.5,116,79,80,36.1,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-02-04,32
PUE-003264,C9FFB148,Rosa Patricia,Gutiérrez,Pérez,1985-04-04,41,Femenino,GUPR850404MPLTÉSA7,GUPR850404D75,Puebla,Región V: Puebla,Santa Clara Ocoyucan,No derechohabiente,O+,157.2,80.3,32.5,116,76,77,36.5,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-04-21,488
PUE-003265,D7EF8CCB,Carlos,Jiménez,Flores,1994-01-25,32,Masculino,JIFC940125HPLMLRA4,JIFC940125A71,Puebla,Región I: Huauchinango,Huauchinango,IMSS-Bienestar,O+,160.5,69.8,27.1,118,81,71,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-01-11,11
PUE-003266,26ADB75F,Guadalupe Juana,Gutiérrez,Díaz,2002-12-29,23,Femenino,GUDG021229MPLTÍDA5,GUDG021229680,Puebla,Región II: Teziutlán,Xiutetelco,IMSS,O+,156.7,52.2,21.3,113,72,70,36.3,J45,Asma Bronquial,Neumología / Pediatría,2026-02-22,27
PUE-003267,06129A0C,Carlos,González,Cruz,1956-03-01,70,Masculino,GOCC560301HPLNRRA2,GOCC560301C50,Puebla,Región VII: Tehuacán,Ajalpan,IMSS,B+,168.1,80.5,28.5,116,74,88,37.4,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-01-13,37
PUE-003268,8C6614FC,Luis,Gómez,González,1992-02-09,34,Masculino,GEGL920209HPLÓNSA0,GEGL920209U88,Puebla,Región VII: Tehuacán,Ajalpan,IMSS,O+,168.4,107.9,38.0,114,70,82,36.7,Z00.0,Sano (Control de Rutina),Medicina General,2026-06-04,9
PUE-003269,FBEB005D,Gabriela Gabriela,López,Hernández,1969-03-26,57,Femenino,LEHG690326MPLÓRBA6,LEHG690326M61,Puebla,Región I: Huauchinango,Xicotepec,No derechohabiente,O+,150.5,63.7,28.1,117,72,71,36.8,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-06-17,658
PUE-003270,6A5ED25C,Ricardo Alejandro,Flores,Martínez,1974-06-17,52,Masculino,FOMR740617HPLLRCA2,FOMR740617154,Puebla,Región II: Teziutlán,Xiutetelco,IMSS-Bienestar,A+,170.7,78.7,27.0,119,85,74,36.8,Z00.0,Sano (Control de Rutina),Medicina General,2025-10-04,9
PUE-003271,D3C7DA0E,Luisa Guadalupe,Martínez,López,1985-05-04,41,Femenino,MALL850504MPLRÓSA6,MALL850504S86,Puebla,Región I: Huauchinango,Chiconcuautla,ISSSTE,O+,149.4,69.6,31.2,125,84,69,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2026-01-02,11
PUE-003272,6738EBB4,Manuel Rafael,Castro,Gutiérrez,2025-02-01,1,Masculino,CAGM250201HPLSTNA1,CAGM250201J35,Puebla,Región VII: Tehuacán,Tecamachalco,IMSS,O+,109.0,36.5,30.7,115,85,69,36.5,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-11-12,2
PUE-003273,A0488588,Jesús Pedro,Ramírez,Cruz,1971-11-03,54,Masculino,RACJ711103HPLMRSA8,RACJ711103P27,Puebla,Región I: Huauchinango,Naupan,No derechohabiente,O+,166.6,66.4,23.9,118,76,78,36.6,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-11-10,748
PUE-003274,104A55DE,Miguel Francisco,Torres,Martínez,1999-08-30,26,Masculino,TOMM990830HPLRRGA6,TOMM990830V17,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS,O+,170.0,62.4,21.6,159,95,74,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-01-04,33
PUE-003275,3F84EF3F,Pedro,García,Morales,1955-05-28,71,Masculino,GAMP550528HPLRRDA6,GAMP550528J76,Puebla,Región IV: San Pedro Cholula,Calpan,IMSS-Bienestar,O+,169.9,55.6,19.3,125,77,67,36.4,N39.0,Infección de Vías Urinarias,Medicina General,2026-03-17,22
PUE-003276,B9538AC2,Elena María,Díaz,González,1978-10-24,47,Femenino,DAGE781024MPLÍNLA4,DAGE781024Z79,Puebla,Región IV: San Pedro Cholula,San Andrés Cholula,ISSSTEP,B+,156.7,73.7,30.0,111,71,65,36.2,Z00.0,Sano (Control de Rutina),Medicina General,2025-07-21,7
PUE-003277,975F2813,Manuel Manuel,Morales,Hernández,1994-12-12,31,Masculino,MOHM941212HPLRRNA6,MOHM941212467,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,168.3,65.1,23.0,158,92,65,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-06-21,6
PUE-003278,1C2AAF67,Patricia Rosa,Jiménez,Morales,1977-01-28,49,Femenino,JIMP770128MPLMRTA3,JIMP770128Y62,Puebla,Región III: Ciudad Serdán,Chalchicomula de Sesma,IMSS,AB+,152.8,89.0,38.1,122,71,66,36.3,N39.0,Infección de Vías Urinarias,Medicina General,2026-06-04,7
PUE-003279,F36E3E62,Rosa,Ramírez,Pérez,1999-02-03,27,Femenino,RAPR990203MPLMÉSA8,RAPR990203624,Puebla,Región V: Puebla,Cuautinchán,Particular,O-,162.5,55.6,21.1,115,78,81,36.2,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-08,868
PUE-003280,CA738C8D,Luisa,Castro,Reyes,2000-03-14,26,Femenino,CARL000314MPLSYSA3,CARL000314654,Puebla,Región III: Ciudad Serdán,Chalchicomula de Sesma,IMSS,O+,147.2,61.2,28.2,117,78,76,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-29,3
PUE-003281,9B1478D6,Juan Jorge,Cruz,Jiménez,2009-07-09,16,Masculino,CUJJ090709HPLRMNA6,CUJJ090709M16,Puebla,Región VII: Tehuacán,Tepeaca,IMSS,A+,163.8,82.3,30.7,122,76,92,38.4,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-03-14,32
PUE-003282,0EEED2FF,Rafael Luis,Jiménez,Díaz,1985-05-20,41,Masculino,JIDR850520HPLMÍFA6,JIDR850520X51,Puebla,Región VI: Izúcar de Matamoros,Chiautla,IMSS,O+,154.6,59.7,25.0,120,74,70,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-11-24,20
